535.37,307.519,59,-89.093,0.177606,12669.7,535.37,307.519,59,-89.093,0.177606,12669.7
694.335,427.753,46,-89.9082,0.180279,12801.9,694.335,427.753,46,-89.9082,0.180279,12801.9
739.27,431.089,136.6,-91.3458,0.177505,13302.8,739.27,431.089,136.6,-91.3458,0.177505,13302.8
558.743,325.505,131.125,-90.332,0.195911,7604.77,558.743,325.505,131.125,-90.332,0.195911,7604.77
380.512,236.836,43.2857,-87.7201,0.207476,8890.38,380.512,236.836,43.2857,-87.7201,0.207476,8890.38
500.062,260.352,47.625,-90.5496,0.227521,9671.66,500.062,260.352,47.625,-90.5496,0.227521,9671.66
532.793,280.442,113.75,-90.3293,0.201991,10899.5,532.793,280.442,113.75,-90.3293,0.201991,10899.5
492.973,253.951,94.125,-89.1597,0.203526,9313.57,492.973,253.951,94.125,-89.1597,0.203526,9313.57
548.858,264.746,49.75,-89.7248,0.213492,8823.38,548.858,264.746,49.75,-89.7248,0.213492,8823.38
351.016,204.447,93.5714,-86.6699,0.210188,9208.58,351.016,204.447,93.5714,-86.6699,0.210188,9208.58
355.223,223.505,40,-86.3975,0.234211,8259.08,355.223,223.505,40,-86.3975,0.234211,8259.08
504.993,248.827,103,-88.7518,0.231977,8116.67,504.993,248.827,103,-88.7518,0.231977,8116.67
483.226,262.384,40,-87.6933,0.199768,9219.51,483.226,262.384,40,-87.6933,0.199768,9219.51
387.4,272.212,109.333,-89.2254,0.253199,9586.84,387.4,272.212,109.333,-89.2254,0.253199,9586.84
512.025,327.455,110,-89.315,0.263328,9247.17,512.025,327.455,110,-89.315,0.263328,9247.17
541.603,351.389,94.1429,-88.6343,0.266292,9366.29,541.603,351.389,94.1429,-88.6343,0.266292,9366.29
526.377,340.968,66.75,-88.2672,0.274713,9081.08,526.377,340.968,66.75,-88.2672,0.274713,9081.08
562.812,350.124,95.5,-88.5327,0.266277,9357.72,562.812,350.124,95.5,-88.5327,0.266277,9357.72
551.3,344.257,50.2857,-89.033,0.273908,9105.08,551.3,344.257,50.2857,-89.033,0.273908,9105.08
