666.211,387.471,51.6667,-91.6721,0.245509,4049.1,9213.17
565.649,315.056,52.0667,-91.4616,0.248823,4655.77,9155.77
569.761,339.93,24.0667,-90.7496,0.247018,4971.64,8433.13
536.882,311.301,52.7333,-90.8788,0.262315,4009.09,8812.94
605.961,348.674,22.4706,-90.7017,0.253417,4467.19,8347
589.449,364.125,41.4118,-89.9411,0.209954,5363.72,8949.84
555.302,262.014,51.1538,-94.6118,0.281291,4981.2,8096.86
434.028,234.835,21,-89.9047,0.287533,4468.49,9030.56
632.786,370.085,57.2778,-89.432,0.107932,22050,0
635.166,358.953,65.5625,-93.2506,0.10274,5898.02,6056.99
711.355,455.955,24.5556,-90.7592,0.131152,4405.33,6475.97
650.013,379.366,23,-89.6627,0.0762257,24000,0
614.321,367.91,57.625,-88.8956,0.174965,3452.28,6240.66
753.195,456.688,51.1053,-88.3169,0.173495,420.458,6401.81
630.832,364.709,24.1333,-88.6034,0.177606,353.808,6452.79
764.832,436.573,25.3889,-89.5284,0.180279,413.424,6557.77
810.161,475.659,66.7895,-91.0741,0.177505,308.122,6591.12
633.968,374.329,61.5,-89.7657,0.195911,4186.71,6378.19
532.344,304.513,27.1429,-86.8176,0.207476,4204.41,7093.78
561.423,333.61,23.1333,-89.5617,0.227521,4447.93,7189.09
599.724,337.27,51.75,-89.6492,0.201991,4359.81,7151.35
566.516,309.031,42.7333,-88.5905,0.203526,4834.27,7335.91
580.594,311.69,21.9333,-88.9313,0.213492,4783.56,7319.01
493.916,218.733,42.5385,-86.0505,0.210188,3784.63,7063.29
494.112,243.182,25.6154,-85.5383,0.234211,4042.5,7466.05
572.479,287.625,53.8667,-87.9839,0.231977,4529,7228.63
611.222,317.213,21,-86.7029,0.199768,4046.34,7204.88
455.585,255.748,47.9167,-88.5041,0.253199,4277.88,8204.75
548.372,298.614,47.9231,-88.8577,0.263328,639.742,8743.13
574.757,318.75,44.2143,-88.4214,0.266292,4044.94,9168.54
618.859,344.235,31.6,-88.0918,0.274713,4336.17,8903.37
616.871,351.658,41.6667,-88.3977,0.266277,4476.96,8760.79
567.675,303.021,22.2857,-88.7343,0.273908,4306.97,8840.61
554.272,309.871,42.0714,-87.5021,0.278274,3301.98,9420.91
510.593,295.131,22,-87.4664,0.243092,3233.16,8621.76
566.818,297.134,36,-88.0326,0.26385,4132.32,8245.52
570.98,316.678,49.2857,-87.2307,0.272553,4219.58,7960.08
429.898,232.769,29.0909,-87.6023,0.262076,3649.93,8860.83
519.444,265.986,23,-87.955,0.266637,3887.92,8595.45
503.638,263.07,24.5833,-88.1253,0.257323,3980.17,8068.5
505.125,276.56,42.0769,-88.3924,0.252827,4264.94,7870.76
434.116,262.346,27.0909,-87.4481,0.239553,4034.99,8046.65
504.848,278.773,37.3846,-87.9505,0.253996,3980.99,8584.02
424.507,243.893,35.0909,-87.002,0.269497,3672.26,9002.96
491.103,282.626,39.1538,-87.6631,0.265015,3910.96,9112.14
402.024,256.378,37.9091,-86.9287,0.264794,4260.78,8786.36
462.343,267.535,48.75,-88.0084,0.263832,3358.02,8866.94
430.056,236.675,34.4545,-88.0974,0.270684,665.71,8746.05
704.06,410.701,49.1667,-90.7692,0.221644,3640.36,7094.41
776.988,431.955,39.6316,-90.4035,0.227657,1411.41,6937.23
652.042,369.891,41.1765,-91.0287,0.219856,757.472,6832.39
604.684,333.737,56.4,-90.6214,0.239575,589.851,7199.65
641.704,346.8,22,-92.4546,0.235806,3605.45,7177.52
589.549,339.995,23.0625,-91.4223,0.231315,4087,6888.56
689.184,361.764,41.6471,-90.9765,0.22828,4064.09,6685.58
650.211,353.932,27.75,-88.8692,0.243068,4017.75,7273.24
632.203,332.831,22.125,-90.0634,0.234415,3762.09,7025.77
692.256,366.946,42.3333,-90.3064,0.232589,3795.73,6910.55
715.42,400.258,25.4444,-90.1135,0.207622,3636.37,7026.45
590.078,329.338,26.2,-89.0335,0.233131,1639.27,7020.36
792.002,442.776,23.5263,-91.3335,0.246355,308.111,7809.93
792.567,451.08,46.4,-90.3043,0.258631,4335.17,7909.1
653.497,350.849,23.2353,-89.8572,0.240891,296.392,7472.2
598.959,346.627,45.9375,-90.6704,0.250091,305.468,7974.33
594.933,351.467,21.1875,-91.2143,0.249342,4162.88,7712.11
763.958,420.555,28.9474,-92.6828,0.253341,4460.91,7501.82
677.96,366.41,37.8235,-90.2169,0.260213,4435.74,7826.88
855.185,460.73,26.25,-91.1199,0.222543,305.896,7915.06
723.909,416.785,42.2105,-90.0889,0.249846,298.523,7978.71
611.638,320.482,42.8,-91.1189,0.257402,383.024,8026.1
728.003,384.641,43.4444,-97.1236,0.258967,4092.2,7313.72
780.314,418.46,58.6667,-98.3457,0.257423,3412.67,7661.09
606.192,323.983,29,-94.6633,0.232709,3943.22,7397.75
1004.5,554.804,26.8696,-85.8601,0.21575,4048.46,6385.83
1212.13,679.848,52.6667,-87.9318,0.221125,3468.51,7979.47
1248.56,712.066,71.5,-89.7453,0.214859,3511.08,7581.36
1478.59,827.871,55.2188,-88.5982,0.234619,3473.01,8780.97
1772.42,958.904,52.0541,-88.78,0.226847,3347.73,7854.55
1182.24,660.96,31.1481,-87.6396,0.228499,3000.58,9551.54
1281.83,676.295,49.3214,-87.6801,0.257017,4555.28,7561.58
1869.75,1021.72,25.3,-87.6976,0.230236,3197.91,9084.82
1348.19,741.732,48.3667,-85.0138,0.217967,3464.88,7615.96
1562.23,880.781,30.7059,-84.9555,0.210767,3558.63,7593.26
7258.28,4184.99,39.5562,-92.3983,0.145257,3004.39,3439.94
5752.79,3170.31,25.4436,-92.2565,0.142067,2939.75,3338.65
5209.55,2975.12,48.9758,-92.5278,0.146222,2831.15,3312.1
5818.46,3281.9,43.6866,-91.6863,0.147214,2966.43,3254.47
5713.66,3175.53,26.1298,-91.506,0.146819,2451.91,3317.63
4974.51,2775.59,52.0263,-91.8363,0.154682,3155.81,3417.33
5288.93,2927.31,32.3871,-95.2211,0.146818,2903.9,3332.31
5717.89,3163.45,45.5597,-92.9869,0.160277,2504.45,3411.59
6121.26,3424.76,44.4539,-93.5437,0.151055,2369.1,4002.96
6364.22,3500.95,23.8571,-93.0816,0.145849,2488.79,3328.62
5792.38,3187.58,44.2443,-94.8055,0.144696,2717.55,3352.03
4731.06,2560.05,43.9541,-97.0239,0.169019,2507.71,3555.67
5249.35,2905.96,42.6829,-94.9378,0.152837,2449.09,3356.77
5254.82,3046.16,36.7258,-93.5249,0.161305,2542.29,3496.15
5194.46,2918.75,25.3471,-92.8807,0.163837,1658.92,6691.53
5755.73,3112.54,41.8947,-93.2571,0.167052,2580.44,3446.26
5656.62,3077.62,25.1641,-93.6116,0.159077,3223.4,3399.22
5739.12,3109.21,35.3684,-93.1084,0.161272,3306.51,3459.64
4962.27,2718.89,23.3846,-93.3291,0.16627,3301.76,3423.97
5568.3,2992.39,41.1769,-93.5537,0.160387,2490.36,5175.85
5606.15,3053.71,27.7939,-92.9924,0.157046,3189.59,3510.65
5886.51,3109.86,46,-93.8247,0.153146,3285.14,3428.47
5275.12,3013.02,38.7236,-94.0093,0.155201,2500.2,3540.76
4804.84,2672.28,44.1416,-93.6629,0.157903,2483.63,5169.78
4637.43,2597.88,40.2727,-93.8274,0.161593,2470.55,4125.96
4733.74,2662.86,43.1712,-93.4028,0.153131,2490.7,4109.09
5423.25,2987.14,23.4841,-92.9049,0.146151,3238.62,3428.42
4121.28,2212.84,50.234,-94.0946,0.15814,2546.64,5069.3
4824.14,2667.17,37.8938,-95.5726,0.166179,2468.05,3518.47
4488.46,2538.4,44.6415,-94.4222,0.160705,1691.58,5110.39
4829.17,2642.78,24.7928,-99.9127,0.159877,2520,3536.57
5068.01,2711.39,24.0833,-98.5748,0.159279,3300.7,3447.21
4484.62,2412.83,26.5288,-94.0683,0.161542,2466.19,5211.75
5642.81,3104.8,32.709,-98.7622,0.147086,3076.79,3426.55
6024.87,3265.36,26.4,-94.4102,0.143154,2497.24,3351.18
4595.94,2375.96,24.0476,-100.641,0.199784,2567.73,7001.59
4533.14,2316.46,22.934,-99.5768,0.171043,2547.41,6810.43
4756.36,2686.74,23.6754,-100.614,0.169324,2591.52,6722.02
5210.51,2750.2,23.2417,-101.521,0.173186,3223.51,3462.44
5251.35,2775.57,24.7603,-99.5304,0.172682,2630.54,3544.79
4775.66,2514.86,28.6111,-99.4095,0.169329,2593.44,3520.49
4749.85,2418.74,25.566,-95.8008,0.165416,2649.02,5345.31
5377.64,2928.77,23.2656,-92.1597,0.162542,3378.29,3505.66
5235.51,2892.95,35,-93.8611,0.164107,2603.53,3611.28
5121.38,2773.09,23.4706,-91.3142,0.166459,2585.78,6860.89
4886.71,2655.11,29.2973,-91.6091,0.163908,2558.87,6744.07
5185.71,2779.1,42.4706,-90.8616,0.1585,3332.13,6759.41
5430.8,2959.05,22.6905,-90.0257,0.150052,2511.86,3434.14
6053.3,3158.33,39.6172,-87.1862,0.139374,3218.1,3393.16
5991.03,3266.28,27.4186,-86.771,0.135955,3045.26,3355.65
6801.35,3752.57,44.0915,-87.3181,0.13216,3043.98,3349.08
6300.5,3459.3,34.2761,-86.6003,0.138046,2997.67,3384.04
5276.04,2831.46,63.8559,-86.9371,0.134741,3007.5,3394.47
6465.27,3503.26,49.0143,-88.0519,0.134789,3090.08,3338.65
6118.05,3353.97,30.5038,-87.9694,0.13595,2539.88,3401.24
5233.54,2755.39,34.1982,-87.578,0.140163,3043.7,3355.99
5768.84,3044.68,28.0496,-86.7919,0.133971,3000.13,3374.37
5224.66,2965.08,27.8596,-86.7043,0.135167,2458.09,3357.55
6674.07,3591.5,28.1761,-87.7682,0.134548,2486.68,3320.87
5694.88,3023.11,27.0661,-87.7293,0.138303,3079.14,3355.65
5757.2,3195.64,28.752,-87.4868,0.138015,2446.51,3374.78
6242.25,3279.87,53.2824,-87.687,0.137999,3047.59,3386
5385.8,2872.23,26.9369,-87.8671,0.141436,3079.91,3385.41
6152.18,3395.57,53.0827,-88.2939,0.139068,2542.25,3394.05
5268.97,2778.07,34.4732,-86.6598,0.141929,3082.16,3333.4
6756.51,3549.13,25.5214,-87.4408,0.136018,2423.07,3329.71
5531.96,2949.8,30.1624,-86.895,0.142141,2999.87,3386.67
6916.42,3755.59,37.0338,-87.2889,0.130821,2839.97,3349.7
5001.37,2708.42,46.8318,-87.9151,0.140525,3068.77,3364.39
5845.77,3202.26,25.0403,-88.4167,0.141897,3127.48,3381.17
6005.05,3306.59,48.6977,-88.053,0.146326,2401.07,3382.98
6214.14,3258.54,56.5649,-88.5585,0.13579,2970.56,3376.25
5373.59,3002.6,33.2778,-93.207,0.167052,3445.66,3889.35
3687.69,1995.75,21.8506,-91.5224,0.160396,3289.58,3650.91
5331.41,2932.14,25.8016,-92.5611,0.152867,3131.87,3439.66
5768.93,3036.81,47.5338,-93.0232,0.157461,2640.96,7056.98
5243.86,2753.71,28.437,-92.4252,0.154081,3180.94,3445.84
5891.56,3166.17,29.3406,-93.0487,0.147206,3090.36,3410.5
5872.17,2988.46,27.1812,-92.5325,0.150423,3179.49,3501.44
5654.07,3101.15,43.4741,-92.791,0.147215,3127.94,3371.7
5691.24,2928.15,33.5923,-92.5692,0.14837,3170.37,3405.5
5654.84,2936.63,35.9846,-92.3567,0.149543,3031.48,3418.84
5743.92,2974.73,36.3538,-93.2691,0.162872,3203,6883.94
5187.73,2697.34,39.8403,-92.6626,0.161709,3254.52,3492.09
5541.96,2978.56,23.6899,-92.9778,0.156922,3157.8,4070.62
6124.98,3162.24,25.6597,-93.0113,0.145964,3114.07,3307.28
5388.72,2815.68,32.4677,-92.7129,0.149865,3094.06,3492.71
6417.57,3326.42,28.5705,-93.5045,0.149472,3119.65,3396.2
4822.65,2627.87,50.5565,-92.646,0.151156,3106.56,3456.59
4846.2,2508.57,42.6903,-92.3555,0.152972,3120.22,3470.61
6133.97,3219.11,31.4397,-92.9706,0.151109,3155.85,4792.47
5345.1,2791.82,26.1855,-92.5252,0.150278,3183.1,3432
3792.94,2014.88,42.2759,-91.6565,0.2175,2733.47,7112.81
3585.64,1932.17,40.6941,-91.2798,0.203749,3151.7,6321.24
3932.36,2223.78,23.5263,-91.0789,0.202539,2601.42,6103.43
4114.35,2167.89,24.8125,-90.8641,0.199857,2569.57,3632.57
4379.88,2211.42,27.0408,-91.1319,0.21207,3353.1,6058.11
3907.63,2014.67,40.3152,-91.5209,0.208199,2625.26,4946.02
3873.93,2064.34,24.4,-91.2278,0.213953,3501.76,6167
4120.36,2210.1,30.7766,-90.6048,0.176698,3093.52,3468.9
3618.6,1986.19,40.8452,-89.4683,0.216351,3241.5,3458
4834.71,2669.92,38.9554,-91.9063,0.179771,3233.63,3366.21
5575.94,3037.91,23.0538,-91.1482,0.160638,3039.38,6550.52
5650.45,3056.2,22.5039,-90.6675,0.159592,2856.46,7308.49
5431.2,3009.55,33.0472,-89.8841,0.137788,305.497,3664
5980.52,3163.48,21.9854,-89.9723,0.144516,2679.88,3605.49
